session,unit,category,hemisphere,rf,ssd,ssrt,coherence,easyHard,nStop,pValue40msStopStop,cancelTime2Std,cancelTimeSdf,targToStopDiffSD,preSaccDiffSD
jp119n02,spikeUnit32,ddm_cancel,left,right,90,100,0.55,2,28,0.0310868988231886,4,-35,-0.0529446294205259,-31.8707105022739
jp119n02,spikeUnit32,ddm_cancel,left,right,90,100,0.6,1,38,0.264266053521242,87,NaN,-0.502423695471174,-35.8125434078959
jp121n02,spikeUnit09,ddm_cancel,left,right,233,73,0.6,1,14,0.00028638849472429,-19,-32,-0.090723003684976,-12.1574769104511
jp121n02,spikeUnit09,ddm_cancel,left,right,377,73,0.56,2,21,1.15552941841122e-06,-73,-18,-0.221683048403685,-17.0121300137956
jp121n02,spikeUnit09,ddm_cancel,left,right,233,73,0.56,2,23,0.00341876857412965,-4,-29,-0.0032473956003296,-14.2691442121293
jp121n02,spikeUnit09,ddm_cancel,left,right,88,73,0.6,1,25,0.0193291804064392,3,10,0.730453360994024,-12.9617862607745
jp121n02,spikeUnit09,ddm_cancel,left,right,377,73,0.6,1,27,5.43045364502693e-05,-12,-31,-0.327150982342669,-21.6702093965775
jp121n02,spikeUnit10,ddm_cancel,left,right,233,73,0.6,1,14,0.00106132629737432,-26,-46,-0.182928586670508,-14.3158171380389
jp121n02,spikeUnit10,ddm_cancel,left,right,377,73,0.56,2,21,3.99800002291482e-05,-63,-9,-0.379077986639989,-19.6115006280062
jp121n02,spikeUnit10,ddm_cancel,left,right,233,73,0.56,2,23,0.00032994289392985,-10,-36,-0.193970700324934,-17.1592199569566
jp121n02,spikeUnit10,ddm_cancel,left,right,88,73,0.6,1,25,0.000519426172310607,-8,6,-0.491811367445594,-13.1791808833789
jp121n02,spikeUnit10,ddm_cancel,left,right,377,73,0.6,1,27,0.0592704938577057,5,-26,-0.0970838446377914,-23.6787999377944
jp121n02,spikeUnit11,ddm_cancel,left,right,233,73,0.6,1,14,0.0167712280715711,-30,-45,-0.142860099213647,-9.27912755062293
jp121n02,spikeUnit11,ddm_cancel,left,right,377,73,0.56,2,21,0.0014078915003585,-42,-36,0.0811457725369475,-6.00008950381626
jp121n02,spikeUnit11,ddm_cancel,left,right,233,73,0.56,2,23,0.0257383071397804,-10,-38,0.783466879183043,-6.51699007744
jp121n02,spikeUnit11,ddm_cancel,left,right,88,73,0.6,1,25,0.642771128778087,36,30,0.0365455863411191,-8.36794861187122
jp121n02,spikeUnit11,ddm_cancel,left,right,377,73,0.6,1,27,0.066674732205071,4,-31,-0.220003214511246,-7.41601131702988
jp121n02,spikeUnit12,ddm_cancel,left,right,233,73,0.6,1,14,0.00528803344919423,-28,-44,-0.375258028866405,-27.7111972285849
jp121n02,spikeUnit12,ddm_cancel,left,right,377,73,0.56,2,21,0.0292871008021603,-36,-35,-0.154087356109057,-24.9523696761825
jp121n02,spikeUnit12,ddm_cancel,left,right,233,73,0.56,2,23,0.256059855394244,24,-16,-0.0242633149861126,-17.4375065427597
jp121n02,spikeUnit12,ddm_cancel,left,right,88,73,0.6,1,25,0.0166167806410956,-25,21,-1.05921049272,-30.374321362021
jp121n02,spikeUnit12,ddm_cancel,left,right,377,73,0.6,1,27,0.32045635935304,12,-21,-0.291342562096581,-33.8016504979822
jp121n02,spikeUnit13,ddm_cancel,left,right,233,73,0.6,1,14,0.00394954761647892,-20,-29,-0.219088667872368,-36.184421733244
jp121n02,spikeUnit13,ddm_cancel,left,right,377,73,0.56,2,21,1.10269251260972e-05,-37,-32,-0.339833204570211,-59.7219562775066
jp121n02,spikeUnit13,ddm_cancel,left,right,233,73,0.56,2,23,0.0565923353894054,6,-24,-0.16001967239998,-42.1507421284414
jp121n02,spikeUnit13,ddm_cancel,left,right,88,73,0.6,1,25,0.00327655405976577,-24,23,-0.545895174215611,-34.203198245695
jp121n02,spikeUnit13,ddm_cancel,left,right,377,73,0.6,1,27,0.287183593833516,8,-6,-0.320406843955382,-31.5775888788706
jp121n02,spikeUnit14,ddm_cancel,left,right,233,73,0.6,1,14,0.00219459239268827,-9,-19,-0.162860070210418,-19.427164503509
jp121n02,spikeUnit14,ddm_cancel,left,right,377,73,0.56,2,21,0.00132448329484947,-18,-4,-0.204463377665684,-42.2049375261055
jp121n02,spikeUnit14,ddm_cancel,left,right,233,73,0.56,2,23,0.346854865938267,29,-8,-0.0186711320148991,-27.3811109418014
jp121n02,spikeUnit14,ddm_cancel,left,right,88,73,0.6,1,25,0.0027322034305112,-15,36,-0.183702711705468,-18.8223043100394
jp121n02,spikeUnit14,ddm_cancel,left,right,377,73,0.6,1,27,0.299643417474925,15,-3,-0.300614849818911,-31.1650541605374
jp121n02,spikeUnit15,ddm_cancel,left,right,233,73,0.6,1,14,0.0665975006882567,6,-12,-0.595038374079559,-41.7643385329359
jp121n02,spikeUnit15,ddm_cancel,left,right,377,73,0.56,2,21,0.00682260422036495,-36,8,-0.471356654055154,-45.976637383282
jp121n02,spikeUnit15,ddm_cancel,left,right,233,73,0.56,2,23,0.342629676128584,26,-6,-0.0821242393260056,-15.8308082403611
jp121n02,spikeUnit15,ddm_cancel,left,right,88,73,0.6,1,25,0.000263707258171644,-7,-7,-0.506960977890085,-19.4845572708449
jp121n02,spikeUnit15,ddm_cancel,left,right,377,73,0.6,1,27,0.159908870625707,8,-32,-0.625054069117914,-28.5746973955358
jp121n02,spikeUnit16,ddm_cancel,left,right,233,73,0.6,1,14,0.938285952873277,24,15,-0.214154893070685,-105.586944974835
jp121n02,spikeUnit16,ddm_cancel,left,right,377,73,0.56,2,21,0.0370852571460033,-73,12,-0.265881740544187,-34.7903407260454
jp121n02,spikeUnit16,ddm_cancel,left,right,233,73,0.56,2,23,0.135493292858334,47,15,-0.102707269614113,-57.9685180897418
jp121n02,spikeUnit16,ddm_cancel,left,right,88,73,0.6,1,25,0.0266024504109289,-13,26,-0.842542048711905,-60.9316642493147
jp121n02,spikeUnit16,ddm_cancel,left,right,377,73,0.6,1,27,0.299860163046499,12,6,-0.317789218101989,-23.5076587771539
jp121n02,spikeUnit17,ddm_cancel,left,right,233,73,0.6,1,14,0.0326040485569421,-40,16,-0.784348292081651,-26.4093517487976
jp121n02,spikeUnit17,ddm_cancel,left,right,377,73,0.56,2,21,0.0931730263737078,-5,-45,-0.486400357243717,-16.4536950432404
jp121n02,spikeUnit17,ddm_cancel,left,right,233,73,0.56,2,23,0.861287629673555,NaN,NaN,-0.194512133411756,-25.0227545144481
jp121n02,spikeUnit17,ddm_cancel,left,right,88,73,0.6,1,25,0.882082828062247,28,10,-0.58382361796765,-15.1427230095825
jp121n02,spikeUnit17,ddm_cancel,left,right,377,73,0.6,1,27,0.602033382827469,30,NaN,-2.01391240760996,-7.03074602701766
jp121n02,spikeUnit19,ddm_cancel,left,right,233,73,0.6,1,14,0.178430168157237,55,48,0.0329399890804067,-66.3921163222887
jp121n02,spikeUnit19,ddm_cancel,left,right,377,73,0.56,2,21,0.219094464737853,-32,-7,-0.219172802837423,-16.0142457408007
jp121n02,spikeUnit19,ddm_cancel,left,right,233,73,0.56,2,23,0.922540735029843,29,32,-0.107377946529928,-20.6627887498192
jp121n02,spikeUnit19,ddm_cancel,left,right,88,73,0.6,1,25,0.15815699647762,0,44,-2.27721102396781,-53.9030992930104
jp121n02,spikeUnit19,ddm_cancel,left,right,377,73,0.6,1,27,0.568165910039009,149,NaN,0.0312121715769196,-17.6815080454753
jp121n02,spikeUnit21,ddm_cancel,left,right,233,73,0.6,1,14,0.370652875376878,16,7,-0.0929163331648354,-71.6180890554654
jp121n02,spikeUnit21,ddm_cancel,left,right,377,73,0.56,2,21,0.0941549253986036,-12,-35,-0.24265022160174,-29.0604029183705
jp121n02,spikeUnit21,ddm_cancel,left,right,233,73,0.56,2,23,0.219495371069885,9,18,-0.228197609089281,-36.0953824531254
jp121n02,spikeUnit21,ddm_cancel,left,right,88,73,0.6,1,25,0.0372641162557372,-8,40,-1.64264813215398,-75.563198010273
jp121n02,spikeUnit21,ddm_cancel,left,right,377,73,0.6,1,27,0.73924211745179,7,-54,-0.197486362487677,-50.1162400248838
jp121n02,spikeUnit22,ddm_cancel,left,right,233,73,0.6,1,14,0.159166153739418,17,-16,0.306573353356232,-7.75588381128008
jp121n02,spikeUnit22,ddm_cancel,left,right,377,73,0.56,2,21,0.000231041354803917,-37,-51,0.309702198211121,-5.38940834817017
jp121n02,spikeUnit22,ddm_cancel,left,right,233,73,0.56,2,23,0.248844446493572,20,-28,0.787120585923578,-6.1071956938694
jp121n02,spikeUnit22,ddm_cancel,left,right,88,73,0.6,1,25,0.982606652478747,80,NaN,0.939745144630408,-7.85381930813147
jp121n02,spikeUnit22,ddm_cancel,left,right,377,73,0.6,1,27,0.113293942235981,12,-64,0.769557767341191,-5.58116955891435
jp121n02,spikeUnit24,ddm_cancel,left,right,233,73,0.6,1,14,0.989122854390792,38,-16,0.278417331257804,-48.2023934724191
jp121n02,spikeUnit24,ddm_cancel,left,right,377,73,0.56,2,21,0.00631063310440154,-16,-29,-0.292088771004583,-11.2911421390561
jp121n02,spikeUnit24,ddm_cancel,left,right,233,73,0.56,2,23,0.145405847412576,5,-28,-0.196769303086656,-15.4322256012367
jp121n02,spikeUnit24,ddm_cancel,left,right,88,73,0.6,1,25,0.896837012692414,43,31,0.811122595843346,-21.7912062529153
jp121n02,spikeUnit24,ddm_cancel,left,right,377,73,0.6,1,27,0.286728583544536,31,-63,0.326949328050435,-13.081066290313
jp121n02,spikeUnit25,ddm_cancel,left,right,233,73,0.6,1,14,0.925897567222114,25,10,-0.313293774202251,-12.726372498646
jp121n02,spikeUnit25,ddm_cancel,left,right,377,73,0.56,2,21,0.205199876616212,-2,-1,-0.432168235697487,-23.0193462007901
jp121n02,spikeUnit25,ddm_cancel,left,right,233,73,0.56,2,23,0.953677078265876,25,-4,-0.144345485649357,-15.1572027071295
jp121n02,spikeUnit25,ddm_cancel,left,right,88,73,0.6,1,25,0.0924025057755251,-18,31,-1.71969095151155,-16.7979931962301
jp121n02,spikeUnit25,ddm_cancel,left,right,377,73,0.6,1,27,0.643228999603964,161,NaN,-0.581774517858651,-10.4544817666638
jp121n02,spikeUnit26,ddm_cancel,left,right,233,73,0.6,1,14,0.0186705817847933,0,-9,-0.193065679507434,-25.8847399214716
jp121n02,spikeUnit26,ddm_cancel,left,right,377,73,0.56,2,21,5.05163647583354e-05,-33,-20,-0.342738937338942,-122.542411809546
jp121n02,spikeUnit26,ddm_cancel,left,right,233,73,0.56,2,23,0.779733426368358,32,6,-0.0951935117664349,-44.2944244502373
jp121n02,spikeUnit26,ddm_cancel,left,right,88,73,0.6,1,25,0.0250719885940889,1,17,-1.8881477011669,-46.3115291304093
jp121n02,spikeUnit26,ddm_cancel,left,right,377,73,0.6,1,27,0.188114190488489,-29,NaN,-0.433190373531803,-34.2693764374642
jp121n02,spikeUnit27,ddm_cancel,left,right,233,73,0.6,1,14,1.2494957010167e-05,-31,-21,-0.24107430833675,-68.4955058541028
jp121n02,spikeUnit27,ddm_cancel,left,right,377,73,0.56,2,21,4.35370329039172e-06,-22,-14,-0.32569700418875,-46.8905373221021
jp121n02,spikeUnit27,ddm_cancel,left,right,233,73,0.56,2,23,0.0406861647829518,8,-17,-0.116469890384741,-25.9990832904537
jp121n02,spikeUnit27,ddm_cancel,left,right,88,73,0.6,1,25,0.00112766184581279,-7,12,-1.67521092171131,-160.499306690717
jp121n02,spikeUnit27,ddm_cancel,left,right,377,73,0.6,1,27,0.230482324170823,13,-6,-0.420565970441639,-57.9658549393144
jp121n02,spikeUnit28,ddm_cancel,left,right,233,73,0.6,1,14,0.0235250496052102,-2,-8,-0.109952063394464,-62.6594016363932
jp121n02,spikeUnit28,ddm_cancel,left,right,377,73,0.56,2,21,0.000282009684291915,-4,-9,-0.32724750533274,-61.9981176457761
jp121n02,spikeUnit28,ddm_cancel,left,right,233,73,0.56,2,23,0.162734389038463,11,12,-0.162322047747637,-32.0670727749126
jp121n02,spikeUnit28,ddm_cancel,left,right,88,73,0.6,1,25,0.0778511893853967,-11,21,-0.504249417105821,-70.8008239252465
jp121n02,spikeUnit28,ddm_cancel,left,right,377,73,0.6,1,27,0.0671293528760247,2,6,-0.21465580396104,-69.3121336592477
jp121n02,spikeUnit29,ddm_cancel,left,right,233,73,0.6,1,14,0.000148679849889733,-35,-13,-0.219544751226844,-48.1226541780281
jp121n02,spikeUnit29,ddm_cancel,left,right,377,73,0.56,2,21,0.00509257723808171,-23,-22,-0.459202447876763,-46.967478914429
jp121n02,spikeUnit29,ddm_cancel,left,right,233,73,0.56,2,23,0.060684766989645,13,-11,-0.228922036543938,-36.1316668595699
jp121n02,spikeUnit29,ddm_cancel,left,right,88,73,0.6,1,25,0.156321507005757,11,22,-1.76380119782904,-98.1553034196796
jp121n02,spikeUnit29,ddm_cancel,left,right,377,73,0.6,1,27,0.105761346089125,8,12,-0.377091790922132,-50.8914077211933
jp121n02,spikeUnit31,ddm_cancel,left,right,233,73,0.6,1,14,0.22805440635768,NaN,NaN,-1.53187577486733,-5.82349040985492
jp121n02,spikeUnit31,ddm_cancel,left,right,377,73,0.56,2,21,0.742376478935754,NaN,NaN,-1.13924217021657,-11.2439597910032
jp121n02,spikeUnit31,ddm_cancel,left,right,233,73,0.56,2,23,0.0479788675179799,NaN,NaN,-2.77711213564344,-12.700081955895
jp121n02,spikeUnit31,ddm_cancel,left,right,88,73,0.6,1,25,0.11992936934167,12,-53,-2.71692424740812,-2.52695949031357
jp121n02,spikeUnit31,ddm_cancel,left,right,377,73,0.6,1,27,0.517600459612551,NaN,NaN,-0.665776266336021,-31.8304639163803
jp123n02,spikeUnit07,ddm_cancel,left,right,234,88,0.56,2,12,0.31573248995839,5,-10,0.0925901334777417,-12.1593531680335
jp123n02,spikeUnit07,ddm_cancel,left,right,234,88,0.6,1,20,0.024888626389617,9,-4,-0.109259252403731,-26.1159156203611
jp123n02,spikeUnit07,ddm_cancel,left,right,379,88,0.56,2,21,0.218270268184573,8,-74,0.411698330491591,-39.4095523960807
jp123n02,spikeUnit07,ddm_cancel,left,right,379,88,0.6,1,27,0.619154757748287,25,-44,0.0249165630805278,-40.1507807949819
jp123n02,spikeUnit07,ddm_cancel,left,right,88,88,0.56,2,30,0.360071550144514,11,8,-0.910516890863739,-17.6811331130504
jp123n02,spikeUnit25,ddm_cancel,left,right,234,88,0.56,2,12,0.507552946075149,122,NaN,-0.37463239209804,-13.6899425655754
jp123n02,spikeUnit25,ddm_cancel,left,right,234,88,0.6,1,20,0.825191162847085,80,NaN,-0.458327164886946,-47.1321382453291
jp123n02,spikeUnit25,ddm_cancel,left,right,379,88,0.56,2,21,0.0181652059924156,-26,-22,-0.30216705942583,-16.5480317714055
jp123n02,spikeUnit25,ddm_cancel,left,right,379,88,0.6,1,27,0.357794114011405,-25,-53,0.246515595798345,-30.141289357851
jp123n02,spikeUnit25,ddm_cancel,left,right,88,88,0.56,2,30,0.377320266356068,7,NaN,-1.03155577996388,-20.8139937559961
jp123n02,spikeUnit28,ddm_cancel,left,right,234,88,0.56,2,12,0.0248314584139227,1,-66,0.17292373851819,-15.5641578732074
jp123n02,spikeUnit28,ddm_cancel,left,right,234,88,0.6,1,20,0.0957155323839159,-3,7,-0.696263732366953,-59.6237625212544
jp123n02,spikeUnit28,ddm_cancel,left,right,379,88,0.56,2,21,0.204582654320751,4,-6,-0.217728952538661,-14.5779060660625
jp123n02,spikeUnit28,ddm_cancel,left,right,379,88,0.6,1,27,0.000364361607132149,-25,-53,-0.465086425433998,-15.1949097000758
jp123n02,spikeUnit28,ddm_cancel,left,right,88,88,0.56,2,30,0.0789698710814022,3,-10,0.798220619809203,-19.5038542332887
jp123n02,spikeUnit30,ddm_cancel,left,right,234,88,0.56,2,12,0.00369885479674442,-8,-9,-0.0919130145202815,-27.4859867792663
jp123n02,spikeUnit30,ddm_cancel,left,right,234,88,0.6,1,20,0.578480341970262,17,14,-0.164960527952711,-59.3374080997659
jp123n02,spikeUnit30,ddm_cancel,left,right,379,88,0.56,2,21,0.00400109075767373,-34,-26,-0.139162310346593,-41.4974621381421
jp123n02,spikeUnit30,ddm_cancel,left,right,379,88,0.6,1,27,0.331325868468123,46,-31,-0.0546497881685162,-59.1630369261894
jp123n02,spikeUnit30,ddm_cancel,left,right,88,88,0.56,2,30,0.155264124620762,11,-16,-0.347100903537728,-50.6249275297751
jp123n02,spikeUnit32,ddm_cancel,left,right,234,88,0.56,2,12,6.1487696767222e-08,-29,-30,-0.00927404054311515,-39.3162718502949
jp123n02,spikeUnit32,ddm_cancel,left,right,234,88,0.6,1,20,0.00428569097752257,-1,-30,-0.0387325632055141,-41.664111402226
jp123n02,spikeUnit32,ddm_cancel,left,right,379,88,0.56,2,21,5.79101404683576e-05,-76,-19,-0.166291398702338,-94.1856955828005
jp123n02,spikeUnit32,ddm_cancel,left,right,379,88,0.6,1,27,0.0175017785644487,0,-36,-0.0087450490324508,-27.9316173139569
jp123n02,spikeUnit32,ddm_cancel,left,right,88,88,0.56,2,30,0.334100644584305,11,6,0.957830031696444,-52.0574423221689
jp124n04,spikeUnit01,ddm_cancel,left,right,232,97,0.56,2,10,0.0863765787539975,15,8,0.14527147559332,-16.9457125243344
jp124n04,spikeUnit01,ddm_cancel,left,right,232,97,0.6,1,10,0.623211161699334,47,NaN,0.00287498159031289,-8.16086975341282
jp124n04,spikeUnit01,ddm_cancel,left,right,89,97,0.6,1,11,0.0288049136348605,-7,-26,-0.275135841999642,-9.87781895989484
jp124n04,spikeUnit01,ddm_cancel,left,right,380,97,0.6,1,23,0.867314835162374,20,1,-0.0710201803562572,-9.73393443209496
jp124n04,spikeUnit01,ddm_cancel,left,right,380,97,0.56,2,33,0.897946734499809,130,NaN,0.0670396104977985,-22.987292603766
jp124n04,spikeUnit01,ddm_cancel,left,right,89,97,0.56,2,39,0.157161488309259,15,-59,-1.06424047722487,-16.4955981146787
jp124n04,spikeUnit03,ddm_cancel,left,right,232,97,0.56,2,10,0.170550714941532,13,-2,-0.139858574277946,-11.6045191863415
jp124n04,spikeUnit03,ddm_cancel,left,right,232,97,0.6,1,10,0.777366353121122,36,11,0.103555628261306,-30.7635170069182
jp124n04,spikeUnit03,ddm_cancel,left,right,89,97,0.6,1,11,0.0434993529079181,-6,7,0.573198608265975,-97.4786276960383
jp124n04,spikeUnit03,ddm_cancel,left,right,380,97,0.6,1,23,0.368762651751498,33,NaN,-0.207509706647907,-21.1921014438055
jp124n04,spikeUnit03,ddm_cancel,left,right,380,97,0.56,2,33,0.0191043543316051,-21,-29,-1.21121995985401,-5.9813155401718
jp124n04,spikeUnit03,ddm_cancel,left,right,89,97,0.56,2,39,0.0796936870477993,-67,-1,-0.378499210422971,-20.8660082051501
jp124n04,spikeUnit05,ddm_cancel,left,right,232,97,0.56,2,10,0.817736525718324,21,11,0.301843771304233,-19.6146834971149
jp124n04,spikeUnit05,ddm_cancel,left,right,232,97,0.6,1,10,0.024839350574065,60,NaN,1.21148277383658,-12.1142132888529
jp124n04,spikeUnit05,ddm_cancel,left,right,89,97,0.6,1,11,0.521129747456983,14,2,-0.643238583013094,-23.0857271805193
jp124n04,spikeUnit05,ddm_cancel,left,right,380,97,0.6,1,23,0.428232980459218,12,-7,0.875890320693457,-12.840626526613
jp124n04,spikeUnit05,ddm_cancel,left,right,380,97,0.56,2,33,0.525123972890654,117,NaN,0.78557068937697,-2.97031880806567
jp124n04,spikeUnit05,ddm_cancel,left,right,89,97,0.56,2,39,0.874818663251767,20,-65,-0.18028003812376,-29.0571009799751
jp124n04,spikeUnit10,ddm_cancel,left,right,232,97,0.56,2,10,0.00157242129032739,-22,-24,-0.343072805089259,-11.747922084571
jp124n04,spikeUnit10,ddm_cancel,left,right,232,97,0.6,1,10,0.846548537612447,NaN,NaN,0.325306773033074,-14.3290092463546
jp124n04,spikeUnit10,ddm_cancel,left,right,89,97,0.6,1,11,0.352420302772013,102,NaN,-0.207526156062718,-11.3696792476539
jp124n04,spikeUnit10,ddm_cancel,left,right,380,97,0.6,1,23,0.642698372947748,NaN,NaN,1.44182821891179,-9.16607051890393
jp124n04,spikeUnit10,ddm_cancel,left,right,380,97,0.56,2,33,0.613202889815825,NaN,NaN,-0.726596612734439,-8.27716438207127
jp124n04,spikeUnit10,ddm_cancel,left,right,89,97,0.56,2,39,0.662620799376086,28,NaN,-0.795014957755544,-10.4964466426677
jp124n04,spikeUnit13,ddm_cancel,left,right,232,97,0.56,2,10,0.142037230991079,-4,-75,-0.163293369990586,-9.01059357712379
jp124n04,spikeUnit13,ddm_cancel,left,right,232,97,0.6,1,10,0.499912829361127,20,NaN,-0.0557686769328007,-9.15101182329428
jp124n04,spikeUnit13,ddm_cancel,left,right,89,97,0.6,1,11,0.0866087164376926,-7,-4,0.0612009601643034,-11.4727896846232
jp124n04,spikeUnit13,ddm_cancel,left,right,380,97,0.6,1,23,0.994897912675967,37,NaN,-0.0652856007543466,-13.8112113999646
jp124n04,spikeUnit13,ddm_cancel,left,right,380,97,0.56,2,33,0.0217777039163863,-34,-50,-0.755190515991753,-8.84791694449198
jp124n04,spikeUnit13,ddm_cancel,left,right,89,97,0.56,2,39,0.10847577369367,-42,NaN,-3.18032906843079,-17.9612428123849
jp124n04,spikeUnit17,ddm_cancel,left,right,232,97,0.56,2,10,0.910750693425351,48,NaN,0.824553401531131,-5.52474831631379
jp124n04,spikeUnit17,ddm_cancel,left,right,232,97,0.6,1,10,0.477636632642012,114,NaN,0.480863330777298,-9.58673776292196
jp124n04,spikeUnit17,ddm_cancel,left,right,89,97,0.6,1,11,0.170132781465757,-4,-18,3.39211675629723,-18.6795805198045
jp124n04,spikeUnit17,ddm_cancel,left,right,380,97,0.6,1,23,0.937033363790397,94,NaN,2.13518078966851,-14.6872770520212
jp124n04,spikeUnit17,ddm_cancel,left,right,380,97,0.56,2,33,0.548076072703862,77,NaN,1.14816026317869,-1.05251635269535
jp124n04,spikeUnit17,ddm_cancel,left,right,89,97,0.56,2,39,0.190090496642689,-55,NaN,0.976169328739331,-10.294906095279
jp124n04,spikeUnit23,ddm_cancel,left,right,232,97,0.56,2,10,0.336992987248125,-26,-35,0.0360890321932558,-15.9298942451964
jp124n04,spikeUnit23,ddm_cancel,left,right,232,97,0.6,1,10,0.148504605979737,61,-15,-0.0427994309916889,-23.2744990219492
jp124n04,spikeUnit23,ddm_cancel,left,right,89,97,0.6,1,11,0.0503873178700884,44,NaN,2.1234664575094,-26.1260466133212
jp124n04,spikeUnit23,ddm_cancel,left,right,380,97,0.6,1,23,0.56276497599787,8,-44,-0.607389871729291,-19.3728301278027
jp124n04,spikeUnit23,ddm_cancel,left,right,380,97,0.56,2,33,0.0780823613397535,-53,NaN,0.188091017668037,-19.3474328522394
jp124n04,spikeUnit23,ddm_cancel,left,right,89,97,0.56,2,39,0.241528424649981,9,-6,-1.12598480358123,-40.0153180010394
jp124n04,spikeUnit24,ddm_cancel,left,right,232,97,0.56,2,10,0.000823897326496527,-18,-19,0.117158427802322,-23.4258065208626
jp124n04,spikeUnit24,ddm_cancel,left,right,232,97,0.6,1,10,0.45202044884895,14,-81,-0.267109765849744,-19.4941896265724
jp124n04,spikeUnit24,ddm_cancel,left,right,89,97,0.6,1,11,0.195047309810972,1,-2,-0.169021690521317,-13.9761481693235
jp124n04,spikeUnit24,ddm_cancel,left,right,380,97,0.6,1,23,0.0204479724127365,52,53,0.0996142759905482,-23.4444226247962
jp124n04,spikeUnit24,ddm_cancel,left,right,380,97,0.56,2,33,0.102250052774063,-25,NaN,0.281245354498142,-10.3667204454198
jp124n04,spikeUnit24,ddm_cancel,left,right,89,97,0.56,2,39,0.104237407127488,0,-16,-0.417359625983482,-41.31347775978
jp124n04,spikeUnit32,ddm_cancel,left,right,232,97,0.56,2,10,0.000533394367019782,-21,-26,-0.413697905953289,-29.9686547205896
jp124n04,spikeUnit32,ddm_cancel,left,right,232,97,0.6,1,10,0.0917759849991037,7,0,-0.162821118279294,-28.8455127763559
jp124n04,spikeUnit32,ddm_cancel,left,right,89,97,0.6,1,11,0.0808749616804615,-1,7,-3.17960252113748,-20.0621598280397
jp124n04,spikeUnit32,ddm_cancel,left,right,380,97,0.6,1,23,0.297238883414019,13,-28,-1.04648170049956,-20.4248055617749
jp124n04,spikeUnit32,ddm_cancel,left,right,380,97,0.56,2,33,0.104923041734296,7,-8,-0.942006995104258,-16.6276565261907
jp124n04,spikeUnit32,ddm_cancel,left,right,89,97,0.56,2,39,0.0682838679143467,-23,-47,-3.05137294899107,-40.2317495146824
jp125n04,spikeUnit01,ddm_cancel,left,right,234,85,0.6,1,11,0.00119834169649497,-5,-12,0.0731643839934017,-19.3615169967741
jp125n04,spikeUnit01,ddm_cancel,left,right,234,85,0.56,2,15,1.91983088106868e-05,-34,-19,0.110149586314596,-37.5738327871924
jp125n04,spikeUnit01,ddm_cancel,left,right,88,85,0.56,2,16,0.165878197880513,-4,73,1.22329744581898,-39.5132981416442
jp125n04,spikeUnit01,ddm_cancel,left,right,378,85,0.56,2,19,0.181979266943191,-2,-61,-0.0442946374635853,-30.0414456961704
jp125n04,spikeUnit01,ddm_cancel,left,right,88,85,0.6,1,31,0.139870512108454,-13,29,0.238865108926662,-30.3479363362324
jp125n04,spikeUnit01,ddm_cancel,left,right,378,85,0.6,1,38,0.0410093502492041,107,NaN,0.166135331331923,-10.4167517450437
jp125n04,spikeUnit02,ddm_cancel,left,right,234,85,0.6,1,11,0.00263268640694176,-18,-16,1.29620613725611,-10.9344976147239
jp125n04,spikeUnit02,ddm_cancel,left,right,234,85,0.56,2,15,5.27857004215823e-05,-8,-11,1.45740754048658,-19.0588319778901
jp125n04,spikeUnit02,ddm_cancel,left,right,88,85,0.56,2,16,0.55454853413961,40,-2,1.97296082929312,-40.9395253141511
jp125n04,spikeUnit02,ddm_cancel,left,right,378,85,0.56,2,19,0.0667603458915637,6,-12,0.187730648624294,-9.88004076361285
jp125n04,spikeUnit02,ddm_cancel,left,right,88,85,0.6,1,31,0.57907040124147,36,31,1.38181744475485,-17.1122283926419
jp125n04,spikeUnit02,ddm_cancel,left,right,378,85,0.6,1,38,0.288738287449055,104,NaN,0.203968319094361,-6.65497998073956
jp125n04,spikeUnit03,ddm_cancel,left,right,234,85,0.6,1,11,0.112023308613913,18,-31,0.103004482475032,-23.113778334766
jp125n04,spikeUnit03,ddm_cancel,left,right,234,85,0.56,2,15,0.0232260759983056,-1,-61,0.278625318203895,-35.3164552584839
jp125n04,spikeUnit03,ddm_cancel,left,right,88,85,0.56,2,16,0.165684228717151,21,-7,2.15871090933321,-39.4018242735694
jp125n04,spikeUnit03,ddm_cancel,left,right,378,85,0.56,2,19,0.339005711216667,NaN,NaN,-0.729230586945934,-8.18949322155055
jp125n04,spikeUnit03,ddm_cancel,left,right,88,85,0.6,1,31,0.0319892278645905,-3,-3,3.83323546064928,-26.5382198374434
jp125n04,spikeUnit03,ddm_cancel,left,right,378,85,0.6,1,38,0.124780592863612,NaN,NaN,0.127139335325426,-11.2517612121553
jp125n04,spikeUnit08,ddm_cancel,left,right,234,85,0.6,1,11,0.691435692017175,43,34,0.493108632986151,-10.3856869359838
jp125n04,spikeUnit08,ddm_cancel,left,right,234,85,0.56,2,15,0.883020471001044,119,NaN,1.32250680034772,-29.102738791096
jp125n04,spikeUnit08,ddm_cancel,left,right,88,85,0.56,2,16,0.529568522064148,249,NaN,3.50469746653529,-45.9706684327257
jp125n04,spikeUnit08,ddm_cancel,left,right,378,85,0.56,2,19,0.160460690686696,122,NaN,0.725289972013558,-10.214469983559
jp125n04,spikeUnit08,ddm_cancel,left,right,88,85,0.6,1,31,0.066079516266561,116,NaN,-1.155681101996,-13.1997467291017
