sessionID,unit,hemisphere,rf,choice,coherence,coherenceMean,ddm,ddmRank,ddmRankMean,tChoice,choiceSelectionTime,leftIsIn,coeffIn_1,coeffIn_2,coeffOut_1,coeffOut_2
bp080n01,spikeUnit17,right,right,1,0,0,0,1,0,150,204,0,186.760615807157,-72.4678733396337,15.36859526292,12.8268848634483
bp081n01,spikeUnit17,right,right,1,0,1,0,1,1,150,151,0,55.9677338896045,-5.32218847268561,135.182990987343,-44.3169627855266
bp082n02,spikeUnit17,right,none,0,0,0,0,0,0,250,348,1,46.1552848135073,-7.99468312493267,-132.807754606196,86.8799352095567
bp083n03,spikeUnit17,right,none,0,0,0,0,0,0,240,NaN,0,39.864686073948,10.2390433124472,57.1747329766647,5.18314861123048
bp084n02,spikeUnit17,right,none,1,0,0,0,0,0,150,657,1,131.845841784985,-12.7877237851642,-28.4900284900397,49.3945868945931
bp085n02,spikeUnit17,right,left,1,1,1,1,1,1,150,146,1,-365.987029875963,198.430665538594,-75.9563545331855,64.276345497057
bp087n02,spikeUnit17,right,right,1,0,1,0,1,1,150,143,0,214.910997187661,-34.8771443625548,119.102987652526,-0.799115126269069
bp088n02,spikeUnit17,right,left,0,0,0,0,0,0,160,169,1,-124.027388184301,113.802306909019,-30.8574168809905,74.9250321974119
bp089n02,spikeUnit17,right,left,1,1,1,1,1,1,150,115,1,-346.880342974565,214.205966970583,-290.134682890719,200.766291975649
bp090n02,spikeUnit17,right,left,1,0,0,0,1,0,150,187,1,-39.9579078507898,80.7726364470406,-0.734807402978957,40.5737220111976
bp091n02-pm,spikeUnit17,right,left,0,0,0,0,0,0,150,284,1,322.865862354179,-83.9707937594462,347.242629052799,-143.677147614851
bp092n02,spikeUnit17,right,left,1,1,1,1,1,1,150,123,1,-295.884772114572,277.99527519474,-241.835180041866,271.038498848901
bp093n02,spikeUnit17,right,left,1,1,1,1,1,1,150,149,1,-322.27193411084,258.091858837981,-123.950968146954,142.482164407245
bp094n03,spikeUnit17,right,left,1,0,0,0,1,0,150,140,1,62.7894951921496,112.336428755472,-414.9380941973,344.059693593432
bp095n04,spikeUnit17,right,left,1,0,1,0,1,1,150,177,1,-69.4572701089625,185.717031107293,-58.7718398363085,152.980734602929
bp096n02,spikeUnit17,right,left,1,0,1,0,0,1,180,500,1,-189.924352164832,418.791244165467,49.1118077325109,270.961337513054
bp099n02-pm,spikeUnit17,left,none,0,0,0,0,0,0,270,634,1,176.497909893172,30.6084533209475,289.457647775746,-61.6697135892748
bp100n01,spikeUnit17,left,none,0,0,0,0,0,0,230,777,1,-50.0116306117707,122.260990928123,-50.6420690902515,133.523241092422
bp100n01,spikeUnit18,left,none,0,0,0,0,0,0,190,NaN,0,-90.288464614973,152.996324766915,73.9963526400946,62.6525224690963
bp110n01-pm,spikeUnit17,left,right,0,1,0,0,0,0,210,231,1,-73.2222503492592,49.7834247226789,436.227384381346,-223.986118843101
bp111n02-pm,spikeUnit17,left,none,0,0,0,0,0,0,150,445,1,-140.733348686061,165.671298073232,522.009527170068,-184.509527170072
bp112n02-pm,spikeUnit17,left,right,1,0,1,0,1,1,150,172,0,260.194199751024,-29.9866033502938,253.437966452081,-22.0168337232909
bp115n02,spikeUnit17,left,right,1,1,1,1,1,1,150,142,0,445.906925071244,-83.664998124427,333.441808940802,-6.4442456842635
bp116n02-pm,spikeUnit17,left,right,0,0,0,0,0,0,150,269,1,-273.159287776714,161.418431183833,-72.4599208554958,86.1532061567764
bp119n02-pm,spikeUnit17,left,none,0,0,0,0,0,0,210,374,1,6.26223091976502,3.1937377690803,56.9343065693437,-26.6861313868616
bp120n02-pm,spikeUnit17,left,right,0,0,0,0,0,0,150,370,1,203.622628551813,9.95450253240361,94.3269282523262,42.0272888745367
bp121n02-pm,spikeUnit17,left,left,0,1,0,0,0,0,150,344,1,-790.391250091767,482.881890919773,183.634992458524,21.1651583710398
bp121n04,spikeUnit17,left,right,1,1,0,1,0,0,150,184,0,439.278107084263,-199.122885477639,-87.7261138568452,71.2278694978437
bp123n01,spikeUnit17,left,left,1,0,0,0,0,0,150,NaN,1,1.07402679412851,48.8969547751822,-30.7886457218241,60.2395175970295
bp124n02,spikeUnit17,left,right,1,0,1,0,1,1,150,144,0,74.2662126295467,113.692512841472,233.983537192602,6.85125718200455
bp126n02-pm,spikeUnit17,right,left,1,0,0,0,0,0,150,185,1,-34.0243699021404,266.868581359273,194.168777047004,105.295431082611
bp129n02-pm,spikeUnit17,right,none,0,0,0,0,0,0,150,245,1,-45.2538631346601,46.3796909492284,280.160091480849,-137.947734840078
bp130n04,spikeUnit17,right,left,1,0,1,0,1,1,150,194,1,-485.52089213506,339.533319045103,-94.809528341325,148.923891116077
bp131n02,spikeUnit17,right,left,1,1,1,1,1,1,150,157,1,-490.221533299956,331.391029371193,-214.14368633803,184.458512022869
bp132n02-pm,spikeUnit17,right,right,1,0,0,0,1,0,150,NaN,0,-153.255680884473,193.666380197647,-112.209002498242,137.377102915623
bp158n02-pm,spikeUnit17,right,right,0,0,0,0,0,0,250,398,1,48.5480943738676,161.206896551724,425.550132716845,-62.2279304735011
bp160n01,spikeUnit17,right,right,1,1,1,1,1,1,160,143,0,183.101503277101,-62.0097196123642,52.563421157925,12.5894508432549
bp162n02,spikeUnit17,right,none,0,0,1,0,0,0,320,892,1,-850.665786288102,435.930450093539,-180.348258706468,149.067164179105
bp162n03-pm,spikeUnit17,right,left,0,0,0,0,0,0,230,NaN,0,-93.9518714972683,73.3991329316471,52.3833667725524,-4.0370337498622
bp163n02-01,spikeUnit17,right,left,0,0,1,0,0,0,150,332,1,-319.722650231129,186.633281972267,-35.5113636363726,65.6960227272776
bp164n01-pm,spikeUnit17,right,right,0,0,1,0,0,0,260,NaN,0,86.6324286910367,55.9190670355105,12.090770785921,96.1803645043339
bp165n01,spikeUnit17,right,left,0,0,0,0,0,0,160,300,1,16.9616519174045,15.2064896755161,0.929022668154412,13.6008918617607
bp167n04,spikeUnit17,right,left,1,0,1,0,1,1,150,156,1,-257.758520723807,181.243915982149,-309.118997388489,218.290890703722
bp168n04,spikeUnit17,right,none,0,0,0,0,0,0,610,NaN,1,57.2966761331031,66.4188900609963,102.955373159394,33.2634750075975
bp192n02-tp,spikeUnit17,left,none,0,0,0,0,0,0,260,NaN,1,-112.470424768978,71.2237571544099,77.9979481079374,-20.9084615204557
bp193n02-tp,spikeUnit17,left,left,1,0,0,0,1,0,220,399,1,35.6606606606463,3.77252252252878,8.29777145568333,4.64675201516338
bp193n02-tp,spikeUnit18,left,left,0,0,0,0,0,0,210,501,1,139.26426426427,-34.7409909909933,-22.5225225225276,37.3873873873903
bp194n02,spikeUnit17,left,none,0,0,0,0,0,0,410,NaN,0,-101.265389215228,93.8725906826729,121.239954577257,-18.563503052116
bp195n04-tp,spikeUnit17,left,none,1,0,1,0,1,1,290,372,0,549.922341063934,-118.528716156592,596.17954427421,-110.714960219068
bp196n02-tp,spikeUnit17,left,right,1,0,0,0,0,0,150,249,0,-151.81999739431,112.776080838647,24.8517909256016,5.11719260144168
bp197n02-tp,spikeUnit17,left,none,0,0,0,0,0,0,230,402,1,34.318371097905,19.1479279744962,1.72043010751775,32.6021505376396
bp199n02,spikeUnit01,right,left,0,1,1,0,0,0,250,249,1,-666.157711972147,403.010199786291,-901.541087511526,618.67800272507
bp199n02,spikeUnit02,right,left,0,0,1,0,0,0,230,288,1,-132.090132090127,100.349650349648,-154.837731270868,123.377312708532
bp199n02,spikeUnit03,right,left,0,0,1,0,0,0,160,265,1,-221.439910435124,112.33981329675,-110.127664267797,74.0039154051927
bp199n02,spikeUnit04,right,right,0,0,1,0,0,0,310,290,1,-324.675324675314,236.363636363631,-187.898089172015,203.980891719768
bp199n02,spikeUnit05,right,right,0,0,0,0,0,0,290,311,1,-139.027639027643,137.237762237764,7.58265089472181,74.1734910524896
bp199n02,spikeUnit06,right,right,0,0,0,0,0,0,240,NaN,1,-189.575409448358,140.989845947843,142.983911830046,-24.1952197141632
bp199n02,spikeUnit07,right,left,0,0,0,0,0,0,330,403,1,27.1950271950285,1.39860139860079,-144.676979071891,96.7697907188396
bp199n02,spikeUnit08,right,none,0,0,0,0,0,0,270,NaN,1,-7.71436975166316,17.6015808443428,56.1475185259876,-18.0903411314295
bp199n02,spikeUnit09,right,none,0,0,0,0,0,0,1280,NaN,0,28.4560836862327,14.3338645007705,-149.443215694393,96.8045825372499
bp199n02,spikeUnit10,right,none,0,0,0,0,0,0,230,NaN,1,22.8741318567656,-7.06899944639769,34.7733697370361,-16.7960260631994
bp199n02,spikeUnit11,right,right,0,0,0,0,0,0,200,NaN,1,95.9710561784929,1.24809844246438,-47.4277404667213,70.6071682460382
bp199n02,spikeUnit12,right,none,0,0,0,0,0,0,370,NaN,1,134.988916408337,-40.3764811661317,-27.791009382935,32.0590150746901
bp199n02,spikeUnit13,right,right,0,0,0,0,0,0,590,NaN,0,-64.3625269206755,115.266266620335,-134.440422584581,131.427552472904
bp199n02,spikeUnit14,right,none,0,0,0,0,0,0,150,NaN,0,59.501452041644,48.6781703280619,-352.517733171379,228.965047897835
bp199n02,spikeUnit15,right,none,1,0,0,0,0,0,200,NaN,1,27.8405237832407,4.22308315293613,-2.37290352738334,16.1821788497505
bp199n02,spikeUnit16,right,none,0,0,1,0,0,0,340,NaN,1,-16.7819638536304,18.5021769327184,-28.1553444404332,27.5619358252659
bp199n02,spikeUnit17,right,right,0,0,0,0,0,0,1450,NaN,1,458.218578330128,58.2608590981645,144.315416577841,171.498039654215
bp199n02,spikeUnit18,right,right,0,0,0,0,0,0,170,NaN,0,-81.7786016703534,98.6783350465636,-79.4350149836682,85.3258156290209
bp199n02,spikeUnit19,right,none,0,0,0,0,0,0,200,NaN,0,55.9366102786234,-14.3237872232409,-49.5280509914986,36.9887914656973
bp199n02,spikeUnit20,right,right,0,0,0,0,0,0,760,NaN,0,-85.1328153694981,67.4883862983869,-21.8106892359157,28.2276901104404
bp199n02,spikeUnit21,right,right,0,1,0,0,0,0,810,NaN,1,310.239846798944,-75.0214900562893,54.7181967529564,28.1863877428602
bp199n02,spikeUnit22,right,right,0,0,0,0,0,0,430,NaN,1,103.067811514931,10.1437620791106,157.890315476971,-34.0709896139242
bp199n02,spikeUnit23,right,right,0,0,1,0,0,0,660,NaN,0,109.7466509904,-23.244570439413,154.938442588811,-28.5791927850113
bp199n02,spikeUnit24,right,right,1,0,1,0,1,1,150,NaN,0,164.731861495257,-28.5941423046178,16.8976247085844,50.981036172501
bp200n02,spikeUnit01,right,left,0,0,1,0,0,0,300,313,1,-71.6345087602554,44.4577511643371,-272.058823529414,168.382352941178
bp200n02,spikeUnit02,right,left,0,0,0,0,0,0,290,304,1,80.6751343251944,36.4389002743143,-345.703508333284,263.131581989724
bp200n02,spikeUnit03,right,right,0,0,0,0,0,0,250,365,1,14.9700598802422,18.263473053891,256.684491978601,-122.994652406413
bp200n02,spikeUnit04,right,left,0,0,0,0,0,0,260,364,1,375.027722333103,-120.984697272119,44.7860962566723,13.4358288770123
bp200n02,spikeUnit05,right,left,0,0,0,0,0,0,270,354,1,-343.091594588595,186.61343978709,197.638146167545,-74.0418894830589
bp200n02,spikeUnit06,right,left,0,0,0,0,0,0,160,317,1,151.1421601242,-18.5695276114457,-315.062388591811,222.147950089133
bp200n02,spikeUnit07,right,left,0,0,1,0,0,0,200,308,1,-185.675657232563,185.583960284567,-494.720965309161,375.942684766193
bp200n02,spikeUnit08,right,left,0,0,0,0,0,0,280,735,1,218.230206254162,-51.5369261477062,-131.684491978587,110.494652406405
bp200n02,spikeUnit09,right,left,1,0,0,0,0,0,160,239,1,57.6228730954201,-13.3337669319884,-83.8151087055103,51.6464259619379
bp200n02,spikeUnit10,right,left,0,1,1,0,0,0,250,392,1,-105.788423153702,57.6047904191655,-276.737967914439,166.978609625669
bp200n02,spikeUnit11,right,right,0,0,0,0,0,0,340,NaN,1,74.5620634291583,-15.5354134675165,-29.4921494001255,34.0068340836562
bp200n02,spikeUnit12,right,left,0,0,0,0,0,0,300,NaN,1,65.323340099348,63.3138829442182,-140.872470057013,170.066804753382
bp200n02,spikeUnit13,right,right,0,0,0,0,0,0,500,NaN,1,-118.579614904178,75.7728950128742,10.4546242217639,18.8578322002427
bp200n02,spikeUnit14,right,left,0,0,0,0,0,0,260,NaN,0,163.986995704545,-49.8407747433738,-38.0082026482664,60.9835769473434
bp200n02,spikeUnit15,right,right,0,0,0,0,0,0,220,NaN,1,-25.1656656127958,20.9437323715849,37.4675983336668,-10.8641257823791
bp200n02,spikeUnit16,right,left,0,0,0,0,0,0,380,NaN,1,22.33462248752,25.8546291313519,4.3259553015984,31.6823264146539
bp200n02,spikeUnit17,right,right,0,0,0,0,0,0,160,NaN,1,-75.8958208209984,100.035470849076,33.4699171758392,45.8126257790777
bp200n02,spikeUnit18,right,right,0,0,0,0,0,0,150,NaN,0,-45.2343794434886,40.99412064687,-44.0551637692313,33.0078941676939
bp200n02,spikeUnit19,right,right,0,0,0,0,0,0,1160,NaN,1,77.9780995228536,-6.69314323732384,117.706787041927,-37.4860577660916
bp200n02,spikeUnit20,right,right,0,0,0,0,0,0,370,NaN,1,12.12103056208,69.2802811310099,-19.2102871387104,82.4318495843493
bp200n02,spikeUnit21,right,right,0,0,0,0,0,0,170,NaN,0,-170.144261841415,163.944336878381,-136.5257117752,121.382343437252
bp200n02,spikeUnit22,right,right,0,0,0,0,0,0,180,NaN,1,10.8358575216911,17.9809064176715,-23.4839856812742,39.312126537704
bp200n02,spikeUnit23,right,right,0,0,0,0,0,0,290,NaN,1,-48.1249313576204,57.2368566230354,16.2031154858416,25.3726170641314
bp200n02,spikeUnit24,right,right,0,0,0,0,0,0,220,NaN,1,-65.5268012067737,79.9975492422795,75.539951892945,5.66625273428168
bp201n02,spikeUnit01,right,none,0,0,0,0,0,0,300,829,1,192.916786639795,-63.6337460408876,-303.872053872061,193.518518518523
bp201n02,spikeUnit02,right,none,0,0,0,0,0,0,450,NaN,0,-265.873561746134,166.734330332045,164.990026501697,-56.8770576458295
bp201n02,spikeUnit03,right,none,1,0,0,0,0,0,250,NaN,1,-56.9203893412448,60.6939360512833,7.70318177224516,28.6728717616813
bp201n02,spikeUnit04,right,left,1,0,0,0,0,0,210,236,1,-191.210170990947,150.751743562717,107.984406398058,-16.7431218686431
bp201n02,spikeUnit05,right,right,1,0,1,0,1,1,210,187,1,-271.056512144217,167.758642511896,-253.798973197985,179.969067874127
bp201n02,spikeUnit06,right,left,0,0,0,0,0,0,220,263,1,122.565850330414,-2.9815155991541,-132.241766942571,117.695895822362
bp201n02,spikeUnit07,right,left,0,0,0,0,0,0,220,252,1,-29.0871842807683,74.2041496462022,218.98966963707,-58.2817748414397
bp201n02,spikeUnit08,right,left,0,0,1,0,0,0,220,249,1,-192.887512462816,196.381036385292,-79.7269613015484,149.46375401776
bp201n02,spikeUnit09,right,left,1,0,0,0,1,0,150,238,1,-560.922227611361,378.916432970068,319.460053821183,-68.4181600519338
bp201n02,spikeUnit10,right,left,0,0,0,0,0,0,360,NaN,0,-220.161547278462,189.224576297614,-25.1053187689502,74.2296399080015
bp201n02,spikeUnit11,right,left,0,0,0,0,0,0,240,NaN,1,108.498115233459,-7.04901713657507,-50.8916863074731,67.9206613865104
bp201n02,spikeUnit12,right,left,0,0,0,0,0,0,970,NaN,0,-102.427588702866,73.7126582136454,39.6957969489505,-1.44713212567924
bp201n02,spikeUnit13,right,none,0,1,0,0,0,0,340,NaN,1,15.8466801948291,6.43067148422261,113.03427897895,-51.4958321202034
bp201n02,spikeUnit14,right,left,0,0,0,0,0,0,240,NaN,1,64.7133089871082,-10.2269608654388,-132.33531674449,91.5335962074499
bp201n02,spikeUnit15,right,none,0,0,0,0,0,0,220,NaN,1,0.799056693964864,12.092455875449,89.1672536946509,-39.6988430276528
bp201n02,spikeUnit16,right,none,0,1,1,0,0,0,610,NaN,1,-108.23830342906,56.1570667976962,-55.9705641336856,40.6847002232388
bp201n02,spikeUnit17,right,right,0,0,0,0,0,0,1000,NaN,1,-12.6951251207591,21.5649983684819,36.4582694543813,-4.84499885653107
bp201n02,spikeUnit18,right,none,0,0,1,0,0,0,320,NaN,1,-42.4968913008362,40.7917197114878,-110.209482077784,83.1903931640712
bp201n02,spikeUnit19,right,none,0,0,0,0,0,0,170,NaN,0,-93.1980039561098,75.6376631089682,14.761332660354,11.9237287279482
bp201n02,spikeUnit20,right,none,0,0,1,0,0,0,470,NaN,1,-185.626828239768,100.358311994141,-48.7136105886516,48.1320897306929
bp201n02,spikeUnit21,right,right,0,0,1,0,0,0,150,NaN,0,46.1564238392526,-0.513523890241311,31.5629389405499,7.49999947269667
bp201n02,spikeUnit22,right,none,0,0,0,0,0,0,870,NaN,1,-98.647997848621,64.9081424410303,0.802271924038965,19.7345040342142
bp201n02,spikeUnit23,right,right,0,0,0,0,0,0,460,NaN,1,4.77944597548834,3.84414508309839,-20.9319551666514,18.5903198771981
bp201n02,spikeUnit24,right,none,0,0,1,0,0,0,1290,NaN,1,-61.6905765579715,34.3039464136457,-106.744287794954,68.6712761870977
bp202n02,spikeUnit01,left,none,1,0,0,0,1,0,150,NaN,0,-145.800202299082,164.414275268056,-98.8036882261974,117.874146170081
bp202n02,spikeUnit02,left,none,0,0,1,0,0,0,900,NaN,1,-13.1028606338591,26.0821744045611,-27.6099159746768,36.0815261480493
bp202n02,spikeUnit03,left,left,0,0,0,0,0,0,200,248,1,14.9845257039952,12.9723705171352,144.330603606631,-66.4444724856364
bp202n02,spikeUnit04,left,none,0,0,0,0,0,0,790,NaN,1,-76.7614787473994,72.8997890917219,25.6171592846278,24.031781917845
bp202n02,spikeUnit05,left,none,0,0,1,0,0,0,750,780,1,-232.427706570329,120.760132627307,-79.012737170344,65.1551186512366
bp202n02,spikeUnit06,left,none,0,0,0,0,0,0,290,NaN,1,50.3867196005205,-1.27977008252204,60.2517489875181,-11.2440490641352
bp202n02,spikeUnit07,left,none,0,0,0,0,0,0,230,NaN,0,-55.2270529602838,57.0636082659466,41.4763294075365,6.55802723665171
bp202n02,spikeUnit08,left,right,1,0,0,0,0,0,230,NaN,1,-42.5880449724136,48.4168050948043,44.6396098236382,1.01260409688968
bp203n02,spikeUnit01,left,none,0,0,0,0,0,0,250,NaN,0,-77.7192627889386,464.792061505588,322.82692220396,274.477898664571
bp203n02,spikeUnit02,left,none,0,0,1,0,0,0,680,NaN,0,179.728820364186,588.368537198432,327.959637755306,544.002271618843
bp203n02,spikeUnit03,left,none,0,0,1,0,0,0,170,301,1,-196.360466383324,245.204315135653,-395.288058726262,365.707752027336
bp203n02,spikeUnit04,left,none,0,0,0,0,0,0,180,NaN,1,-30.7029634609488,83.5243724171101,114.631369638315,2.07934056046344
bp203n02,spikeUnit05,left,none,0,0,0,0,0,0,270,299,1,226.980494715037,15.2271984308646,-335.716207386937,305.732349436966
bp203n02,spikeUnit06,left,none,0,0,0,0,0,0,210,332,1,58.4068867821813,29.5063746322289,67.0663745724111,19.5760790191878
bp203n02,spikeUnit07,left,none,0,0,0,0,0,0,200,668,1,297.809741745688,-0.856489048717594,-575.156616318873,456.47219339715
bp203n02,spikeUnit08,left,none,0,0,1,0,0,0,580,NaN,1,-128.342290959576,242.501318858215,-120.565318629599,254.274649492793
bp204n02,spikeUnit01,left,none,0,0,0,0,0,0,180,NaN,0,-72.1077840326228,101.721319004883,-89.1264165337024,96.3232200379954
bp204n02,spikeUnit02,left,none,0,0,0,0,0,0,290,NaN,0,-62.3877749641884,61.3269099428433,-202.166916720131,111.283485200714
bp204n02,spikeUnit03,left,none,0,0,1,0,0,0,470,NaN,1,-47.1678473913279,34.3374498678335,-56.759254944266,44.4559679446277
bp204n02,spikeUnit04,left,none,0,0,0,0,0,0,150,322,1,-10.3222735568465,52.9208851695465,246.909995852757,-97.1340796458811
bp204n02,spikeUnit05,left,none,1,0,0,0,0,0,190,NaN,1,37.8218741753234,-2.68004440018185,-13.6919051596567,18.5464197181825
bp204n02,spikeUnit06,left,none,0,0,0,0,0,0,360,NaN,0,-81.0110103035794,109.102865877661,175.261346081479,-15.164528075565
bp204n02,spikeUnit07,left,none,0,0,0,0,0,0,320,NaN,0,164.406672632252,-58.3752690684898,-74.5528354111708,64.5100783301276
bp204n02,spikeUnit08,left,right,0,0,0,0,0,0,310,NaN,0,-100.518947541108,94.7833128269213,-143.075892158647,98.1952062742917
bp204n02,spikeUnit09,left,none,0,0,0,0,0,0,240,NaN,1,-162.544546965753,126.896140335026,316.828123753091,-125.157605980273
bp204n02,spikeUnit10,left,none,0,0,0,0,0,0,290,NaN,0,167.967726485429,135.870651641109,-194.146316482527,309.607887419996
bp204n02,spikeUnit11,left,left,0,0,0,0,0,0,280,NaN,1,-383.911150868391,359.759728113072,215.215133646366,67.1639082352705
bp204n02,spikeUnit12,left,none,0,0,0,0,0,0,830,NaN,1,116.832507626172,59.4563746324571,17.3563321930794,102.131093681546
bp204n02,spikeUnit13,left,none,0,0,1,0,0,0,2380,NaN,0,202.25055703476,-14.6095653478644,145.114856068052,31.7322950753317
bp204n02,spikeUnit14,left,none,0,0,0,0,0,0,3090,NaN,0,-218.08435821497,313.512744424197,421.731468150748,2.69374129393409
bp204n02,spikeUnit15,left,right,0,0,1,0,0,0,560,NaN,0,45.9337212375517,32.941559043025,141.431732258946,-5.39932177976402
bp204n02,spikeUnit16,left,left,0,0,1,0,0,0,720,NaN,1,-20.7138139259397,24.735191576777,-38.2980530729043,37.5732394077381
bp216n02,spikeUnit01,left,none,0,0,0,0,0,0,730,NaN,1,73.101257999061,100.86389618999,-263.592266056097,277.598066773421
bp216n02,spikeUnit02,left,none,1,0,0,0,0,0,150,81,1,34.0821312939453,69.2710687780366,-151.576902998183,161.162952191486
bp216n02,spikeUnit03,left,none,1,0,0,0,1,0,190,NaN,1,9.63057231811783,139.67331806556,-477.270553679422,386.174734034353
bp216n02,spikeUnit04,left,none,0,0,1,0,0,0,420,620,1,-337.893498087674,195.703147984702,-116.238723108955,100.24288688411
bp216n02,spikeUnit05,left,left,1,1,0,1,1,0,340,548,1,538.83495145631,-151.31067961165,-96.1138098542666,121.394864677307
bp216n02,spikeUnit06,left,none,0,0,0,0,0,0,340,NaN,0,-83.121407118536,88.2527365675859,12.4475019225577,33.2491111982831
bp216n02,spikeUnit07,left,none,0,0,0,0,0,0,220,NaN,1,-39.4712906117855,28.9220947786799,4.08884096765786,10.5158440872495
bp216n02,spikeUnit08,left,none,0,0,0,0,0,0,170,388,1,57.9357824906631,10.1645889727492,-173.839358155632,136.513325223313
bp218n02,spikeUnit01,left,right,0,0,0,0,0,0,270,457,1,29.289070724179,43.4405708825458,-97.9995570975127,122.786447183879
bp218n02,spikeUnit02,left,none,0,0,1,0,0,0,160,493,1,-337.896337896339,202.955422955423,-208.48896434635,175.762308998303
bp218n02,spikeUnit03,left,right,0,1,0,0,0,0,220,350,0,-610.736906154476,441.261052271778,-79.6258513402114,115.057245256615
bp218n02,spikeUnit04,left,none,0,1,0,0,0,0,340,700,1,55.4580554580547,11.7725517725521,465.874363327674,-223.755517826825
bp218n02,spikeUnit05,left,right,0,0,0,0,0,0,250,373,0,-217.874771076678,197.357396837031,78.7231975265789,36.0409802711348
bp218n02,spikeUnit06,left,right,0,0,0,0,0,0,180,344,1,-281.003960609609,247.938158172897,6.12019120671154,127.545281349589
bp218n02,spikeUnit07,left,none,1,0,0,0,1,0,240,291,1,46.2204970791752,-8.94099983935903,37.4634231605903,-4.43018250218407
bp218n02,spikeUnit08,left,right,1,0,0,0,0,0,190,233,0,-78.7899931338807,104.764003135287,30.5954246325318,29.4326257200867
bp220n02,spikeUnit01,left,none,1,0,0,0,1,0,170,NaN,0,-31.7989993427899,114.223604908424,-70.6978010025983,120.734649716769
bp220n02,spikeUnit02,left,none,0,0,0,0,0,0,1100,NaN,1,42.7084086140427,14.2069110172467,21.318322426856,24.2431378697403
bp220n02,spikeUnit03,left,none,0,0,1,0,0,0,370,NaN,1,-97.286967251629,118.278923967282,-15.3155778170312,85.7534103077283
bp220n02,spikeUnit04,left,left,0,0,1,0,0,0,370,482,1,-181.875314228256,125.65233785822,-92.3423423423449,94.7747747747763
bp220n02,spikeUnit05,left,left,1,0,0,0,0,0,190,NaN,0,-4.12851330233861,43.1160860612161,17.3433705114199,29.2149387307216
bp220n02,spikeUnit06,left,left,0,1,0,0,0,0,190,NaN,1,-71.4148610574309,73.5135915269362,127.954370758855,-32.2050172157369
bp220n02,spikeUnit07,left,left,0,0,0,0,0,0,460,NaN,1,18.7779460228456,21.4478016276935,35.8214646900792,9.75839441960546
bp220n02,spikeUnit08,left,right,0,0,0,0,0,0,220,687,1,-100.804424333836,84.9849170437405,152.252252252251,-42.3603603603597
bp221n02,spikeUnit01,left,none,1,0,0,0,0,0,230,NaN,0,86.2364575808815,197.982157195698,-19.6133954316736,240.897816132419
bp221n02,spikeUnit02,left,none,1,0,0,0,0,0,200,NaN,1,-46.4375927559263,41.1692963534752,17.3089253147225,9.14480795120507
bp221n02,spikeUnit03,left,left,0,0,1,0,0,0,460,NaN,1,-21.9812693330636,57.110686623198,-86.6666600109934,94.2229300785454
bp221n02,spikeUnit04,left,none,0,0,0,0,0,0,350,NaN,0,-9.82374291785675,159.441253433355,146.945475939649,89.5136078037105
bp221n02,spikeUnit05,left,none,0,0,0,0,0,0,220,NaN,0,-98.082509121745,131.044946059523,61.9129021627801,47.5443250135664
bp221n02,spikeUnit06,left,none,0,0,1,0,0,0,230,450,1,-22.5442834138508,92.0772946859913,-20.3349282296647,91.6985645933013
bp221n02,spikeUnit07,left,right,1,0,0,0,0,0,220,371,0,122.682738934007,16.7704797177858,-48.8291575101908,95.8276654987724
bp221n02,spikeUnit08,left,right,1,1,1,1,1,1,180,231,0,50.2924154408933,5.89416491916567,84.4599769453582,-14.6411859041224
bp222n02,spikeUnit01,left,none,0,0,0,0,0,0,250,NaN,0,324.109952404361,-41.9801836712475,-3.09602323735219,130.816139122587
bp222n02,spikeUnit02,left,left,1,0,0,0,0,0,200,NaN,0,211.485084655287,23.0036728844753,-16.8929433819838,139.566501149917
bp222n02,spikeUnit03,left,right,1,1,0,1,1,0,170,331,0,-462.411060803618,410.696969290078,77.1790235413209,98.4480549188264
bp222n02,spikeUnit04,left,right,1,0,1,0,1,1,150,233,0,146.936163096882,20.4633032096368,39.9434494270589,61.7142748523062
bp222n02,spikeUnit05,left,right,1,0,1,0,1,1,150,187,0,106.546399055538,-14.4193109744519,57.8652464814273,-10.0097936690788
bp222n02,spikeUnit06,left,right,1,0,0,0,0,0,200,238,0,218.714561148806,-10.8393034020956,-103.166672456965,131.967448081524
bp222n02,spikeUnit07,left,none,0,0,0,0,0,0,260,658,1,100.046317739694,-17.610004631774,-61.5835777126128,59.9120234604122
bp222n02,spikeUnit08,left,none,0,0,0,0,0,0,400,NaN,1,28.4514270508093,59.9348258826169,100.826371381774,15.4052405723157
bp224n02,spikeUnit01,left,none,0,0,1,0,0,0,170,285,0,115.956771535596,5.75349395064004,82.4533106030963,19.7864327321183
bp224n02,spikeUnit02,left,right,0,0,1,0,0,0,250,344,1,-71.2518082121668,78.4760790417655,-74.1565112713325,91.338519247817
bp224n02,spikeUnit03,left,right,0,0,1,0,0,0,170,246,1,-27.0295532105497,24.0259732148701,-30.758071415904,35.495292300815
bp224n02,spikeUnit04,left,right,1,0,0,0,1,0,180,NaN,0,-10.3892899599835,65.1488325903862,-91.0439161244634,91.2750517972098
bp224n02,spikeUnit05,left,none,1,0,0,0,0,0,160,NaN,0,47.7219945682746,36.3203435796788,-74.0107143886029,88.5474595646626
bp224n02,spikeUnit06,left,none,0,0,0,0,0,0,740,NaN,0,95.3367010957315,167.033886591588,-123.889442975223,271.131247930069
